listing_id,listing_name,listing_url,borough,neighborhood,room_type,property_type,host_tier,market_segment,actual_price_usd,predicted_fair_price_usd,predicted_price_q10,predicted_price_q90,interval_width_pct,direction_confidence,confidence_score,confidence_level,residual_usd,residual_pct_of_fair,pricing_signal
1405317620045965983,#1FQ - Private 1Br 30min City Close to everything,https://www.airbnb.com/rooms/1405317620045965983,Queens,Ozone Park,Entire home/apt,Entire rental unit,Small-Multi,monthly,128.83,103.09,77.6,155.91,0.7524,Uncertain (within plausible range),34.6,Medium,25.74,0.2497,Above model benchmark (review price)
1384869017069410771,Charming SoHo/Greenwich Village Apt,https://www.airbnb.com/rooms/1384869017069410771,Manhattan,Greenwich Village,Entire home/apt,Entire rental unit,Small-Multi,monthly,264.3,327.26,169.68,540.98,1.1064,Uncertain (within plausible range),5.4,Low,-62.96,-0.1924,Below model benchmark (review price)
1415475527184800970,"Renovated, Mint Condition 1BR - Elevator & Laundry",https://www.airbnb.com/rooms/1415475527184800970,Manhattan,Hell's Kitchen,Entire home/apt,Entire rental unit,Enterprise,monthly,210.05,187.97,128.92,242.58,0.6044,Uncertain (within plausible range),63.2,Medium,22.08,0.1174,Above model benchmark (review price)
1385590840397601333,Park Avenue South One bedroom,https://www.airbnb.com/rooms/1385590840397601333,Manhattan,Midtown,Entire home/apt,Entire rental unit,Mid-Multi,monthly,148.23,169.31,121.25,277.46,0.9092,Uncertain (within plausible range),16.1,Low,-21.08,-0.1245,Below model benchmark (review price)
1406028785737107413,Spacious Modern High Rise,https://www.airbnb.com/rooms/1406028785737107413,Manhattan,Midtown,Entire home/apt,Entire rental unit,Small-Multi,monthly,940.25,344.14,200.49,672.11,1.326,Confident: lower price,2.0,Low,596.11,1.7322,Above model benchmark (review price)
1385662629263667327,Cozy Private Room,https://www.airbnb.com/rooms/1385662629263667327,Manhattan,East Harlem,Private room,Private room in rental unit,Mid-Multi,monthly,83.33,73.0,56.97,92.02,0.5054,Uncertain (within plausible range),82.7,Medium,10.33,0.1415,Above model benchmark (review price)
1385697279280910368,"Beautiful upper Manhattan, sunny",https://www.airbnb.com/rooms/1385697279280910368,Manhattan,Harlem,Entire home/apt,Entire rental unit,Mid-Multi,monthly,133.67,120.9,75.93,146.5,0.593,Uncertain (within plausible range),65.4,Medium,12.77,0.1057,Above model benchmark (review price)
1416121621615079941,"Lovely, Sunny, Large Bedroom",https://www.airbnb.com/rooms/1416121621615079941,Brooklyn,Prospect-Lefferts Gardens,Private room,Private room in home,Mid-Multi,monthly,80.2,80.32,56.76,109.31,0.6514,Uncertain (within plausible range),52.4,Medium,-0.12,-0.0015,Within 10% of model benchmark
1406354850942539014,Roomrs - 2BR in Manhattan Vally,https://www.airbnb.com/rooms/1406354850942539014,Manhattan,Upper West Side,Entire home/apt,Entire rental unit,Enterprise,monthly,243.37,243.12,152.09,298.21,0.6009,Uncertain (within plausible range),63.9,Medium,0.25,0.001,Within 10% of model benchmark
1406487943962941790,Great studio,https://www.airbnb.com/rooms/1406487943962941790,Queens,Long Island City,Entire home/apt,Entire rental unit,Mid-Multi,monthly,161.53,159.7,82.99,221.36,0.7862,Uncertain (within plausible range),29.2,Medium,1.83,0.0115,Within 10% of model benchmark
1428935061496120605,Sunny Chelsea Micro Studio Private Bath #3173F,https://www.airbnb.com/rooms/1428935061496120605,Manhattan,Chelsea,Entire home/apt,Entire rental unit,Enterprise,monthly,81.4,77.37,54.49,97.02,0.5506,Uncertain (within plausible range),74.2,Medium,4.03,0.0521,Within 10% of model benchmark
1429045756827119601,Tiny Private Bath Studio in Times Square #117,https://www.airbnb.com/rooms/1429045756827119601,Manhattan,Hell's Kitchen,Entire home/apt,Entire home,Enterprise,monthly,75.28,64.22,55.7,83.0,0.4284,Uncertain (within plausible range),92.2,Medium,11.06,0.1721,Above model benchmark (review price)
1429480999073478797,Cozy 1BR/1BA on Perry! #10368,https://www.airbnb.com/rooms/1429480999073478797,Manhattan,West Village,Entire home/apt,Entire rental unit,Individual,monthly,261.9,248.32,162.4,443.06,1.1167,Uncertain (within plausible range),5.2,Low,13.58,0.0547,Within 10% of model benchmark
1430414049285271369,Affordable Place for Travellers,https://www.airbnb.com/rooms/1430414049285271369,Brooklyn,Canarsie,Entire home/apt,Entire home,Small-Multi,monthly,80.4,104.02,64.42,142.45,0.7476,Uncertain (within plausible range),35.1,Medium,-23.62,-0.2271,Below model benchmark (review price)
1416136788796629482,Large Sunny Bedroom,https://www.airbnb.com/rooms/1416136788796629482,Brooklyn,Prospect-Lefferts Gardens,Private room,Private room in home,Mid-Multi,monthly,80.2,71.34,55.69,101.32,0.6377,Uncertain (within plausible range),55.3,Medium,8.86,0.1242,Above model benchmark (review price)
1431064727614894765,Entire 1 BR With Full Bath,https://www.airbnb.com/rooms/1431064727614894765,Queens,Flushing,Entire home/apt,Entire rental unit,Mid-Multi,monthly,132.68,123.13,92.68,160.4,0.5828,Uncertain (within plausible range),67.4,Medium,9.55,0.0776,Within 10% of model benchmark
1416818438430099965,Vibrant Room In Brooklyn,https://www.airbnb.com/rooms/1416818438430099965,Brooklyn,Prospect-Lefferts Gardens,Private room,Private room in rental unit,Mid-Multi,monthly,64.73,63.63,46.36,88.28,0.6555,Uncertain (within plausible range),51.3,Medium,1.1,0.0173,Within 10% of model benchmark
1431245835188814538,Room in a Sunny apartment tucked by Central Park.,https://www.airbnb.com/rooms/1431245835188814538,Manhattan,Upper West Side,Private room,Private room in rental unit,Small-Multi,monthly,80.03,99.53,73.02,117.03,0.4685,Uncertain (within plausible range),87.9,Medium,-19.5,-0.1959,Below model benchmark (review price)
1431381033481170872,HOT OFFER! Comfortable Private Room | Near Subway,https://www.airbnb.com/rooms/1431381033481170872,Brooklyn,Bushwick,Private room,Private room in rental unit,Enterprise,monthly,69.03,71.72,49.78,94.57,0.6278,Uncertain (within plausible range),57.6,Medium,-2.69,-0.0375,Within 10% of model benchmark
1432095733458937667,Renaissance Retreat - Rooms with a Harlem Vibe,https://www.airbnb.com/rooms/1432095733458937667,Manhattan,Harlem,Private room,Private room in home,Small-Multi,monthly,61.17,67.65,42.39,81.61,0.5923,Uncertain (within plausible range),65.6,Medium,-6.48,-0.0958,Within 10% of model benchmark
1416001993407159908,Fully renovated! Large 1BR Elevator BLDG  Midtown,https://www.airbnb.com/rooms/1416001993407159908,Manhattan,Hell's Kitchen,Entire home/apt,Entire rental unit,Mid-Multi,monthly,232.3,187.52,137.04,249.78,0.6093,Uncertain (within plausible range),61.9,Medium,44.78,0.2388,Above model benchmark (review price)
1442426923161929673,3rd fl Cozy Queen Bedroom,https://www.airbnb.com/rooms/1442426923161929673,Queens,Queens Village,Private room,Private room in home,Individual,monthly,49.83,55.11,41.5,82.84,0.7801,Uncertain (within plausible range),30.1,Medium,-5.28,-0.0959,Within 10% of model benchmark
1442792041278332779,Washington Sq Park Private Bath Private Studio 3,https://www.airbnb.com/rooms/1442792041278332779,Manhattan,Greenwich Village,Entire home/apt,Entire rental unit,Enterprise,monthly,78.49,83.87,68.82,154.72,1.0159,Uncertain (within plausible range),9.1,Low,-5.38,-0.0642,Within 10% of model benchmark
1443013424940483793,Luxury Oasis in Long Island City,https://www.airbnb.com/rooms/1443013424940483793,Queens,Long Island City,Entire home/apt,Entire rental unit,Individual,monthly,210.2,201.99,97.64,290.47,0.9356,Uncertain (within plausible range),14.0,Low,8.21,0.0406,Within 10% of model benchmark
1443610229513434014,Light-Filled Spacious Duplex,https://www.airbnb.com/rooms/1443610229513434014,Brooklyn,Williamsburg,Entire home/apt,Entire rental unit,Individual,monthly,194.69,209.51,144.11,292.24,0.708,Uncertain (within plausible range),41.8,Medium,-14.82,-0.0708,Within 10% of model benchmark
1443650033948551393,Cozy Room 20 min Times Square,https://www.airbnb.com/rooms/1443650033948551393,Queens,Woodside,Private room,Private room in home,Individual,monthly,44.27,62.5,44.02,74.97,0.5806,Uncertain (within plausible range),67.8,Medium,-18.23,-0.2917,Below model benchmark (review price)
1443702761828456737,*Urban Oasis in Eclectic Astoria 5 minutes to LGA*,https://www.airbnb.com/rooms/1443702761828456737,Queens,Astoria,Entire home/apt,Entire rental unit,Individual,monthly,308.1,143.63,115.41,221.58,0.7384,Confident: lower price,36.6,Medium,164.47,1.145,Above model benchmark (review price)
1444424752854213072,Brand new sunny apt in Manhattan,https://www.airbnb.com/rooms/1444424752854213072,Manhattan,Harlem,Entire home/apt,Entire rental unit,Mid-Multi,monthly,127.23,116.75,85.46,129.83,0.4029,Uncertain (within plausible range),94.3,Medium,10.48,0.0897,Within 10% of model benchmark
1444497972042807274,"Steps from the Empire State, Iconic Views, 2 Beds",https://www.airbnb.com/rooms/1444497972042807274,Manhattan,Midtown,Entire home/apt,Entire rental unit,Small-Multi,monthly,731.18,343.37,204.87,735.65,1.4893,Uncertain (within plausible range),1.1,Low,387.81,1.1294,Above model benchmark (review price)
1432656382358388589,Modern apartment in Harlem,https://www.airbnb.com/rooms/1432656382358388589,Manhattan,Harlem,Entire home/apt,Entire rental unit,Individual,monthly,95.57,152.64,112.64,211.25,0.6525,Confident: raise price,52.1,Medium,-57.07,-0.3739,Below model benchmark (review price)
1432844643387731608,Cozy Heaven Lemon Drop,https://www.airbnb.com/rooms/1432844643387731608,Brooklyn,East New York,Private room,Private room in home,Small-Multi,monthly,52.1,49.69,39.97,81.55,0.8304,Uncertain (within plausible range),23.5,Low,2.41,0.0485,Within 10% of model benchmark
1432869347938212222,Bright Manhattan Nook,https://www.airbnb.com/rooms/1432869347938212222,Manhattan,Harlem,Private room,Private room in rental unit,Enterprise,monthly,65.89,82.26,52.72,101.15,0.6055,Uncertain (within plausible range),62.9,Medium,-16.37,-0.199,Below model benchmark (review price)
1432873030445768894,Vibrant Manhattan Hideaway,https://www.airbnb.com/rooms/1432873030445768894,Manhattan,Harlem,Private room,Private room in rental unit,Enterprise,monthly,69.77,80.89,53.87,105.14,0.6393,Uncertain (within plausible range),55.1,Medium,-11.12,-0.1375,Below model benchmark (review price)
1432873795936250809,Small beauty studio,https://www.airbnb.com/rooms/1432873795936250809,Manhattan,Washington Heights,Entire home/apt,Entire rental unit,Individual,monthly,109.51,94.67,67.78,138.27,0.747,Uncertain (within plausible range),35.2,Medium,14.84,0.1568,Above model benchmark (review price)
1445246561735100625,"Room w/ Closet, Near Subway",https://www.airbnb.com/rooms/1445246561735100625,Queens,Jamaica Estates,Private room,Private room in home,Small-Multi,monthly,40.55,54.64,38.97,67.26,0.5452,Uncertain (within plausible range),75.3,Medium,-14.09,-0.2579,Below model benchmark (review price)
1445577431042940780,The Focus Nest,https://www.airbnb.com/rooms/1445577431042940780,Queens,Jackson Heights,Private room,Private room in home,Mid-Multi,monthly,72.3,67.28,50.13,84.98,0.5456,Uncertain (within plausible range),75.2,Medium,5.02,0.0747,Within 10% of model benchmark
1445638989300001135,The Bloom Haven,https://www.airbnb.com/rooms/1445638989300001135,Queens,Jackson Heights,Private room,Private room in home,Mid-Multi,monthly,65.83,72.38,48.18,76.59,0.4428,Uncertain (within plausible range),90.7,Medium,-6.55,-0.0905,Within 10% of model benchmark
1434754289628895027,Afi Apartments Cozy 1 Bedroom Upper East Side,https://www.airbnb.com/rooms/1434754289628895027,Manhattan,Upper East Side,Entire home/apt,Entire rental unit,Enterprise,monthly,139.73,149.28,115.94,252.0,0.9054,Uncertain (within plausible range),16.3,Low,-9.55,-0.064,Within 10% of model benchmark
1434768388830037734,Cozy Room in Cypress hills,https://www.airbnb.com/rooms/1434768388830037734,Brooklyn,Cypress Hills,Private room,Private room in home,Mid-Multi,monthly,43.37,56.3,44.53,83.31,0.6833,Confident: raise price,45.9,Medium,-12.93,-0.2296,Below model benchmark (review price)
1434772215499391316,"Brownstone | Garden, Fiber, 3bd, W/D, private door",https://www.airbnb.com/rooms/1434772215499391316,Brooklyn,Greenpoint,Entire home/apt,Entire townhouse,Individual,monthly,309.1,381.52,188.09,675.82,1.2632,Uncertain (within plausible range),2.7,Low,-72.42,-0.1898,Below model benchmark (review price)
1435598547683604464,*Extremely Rare* Modern 1BR Manhattan|2’ Subway,https://www.airbnb.com/rooms/1435598547683604464,Manhattan,Roosevelt Island,Entire home/apt,Entire rental unit,Individual,monthly,153.02,123.45,74.59,154.65,0.6549,Uncertain (within plausible range),51.4,Medium,29.57,0.2395,Above model benchmark (review price)
1435784822192863665,Modern 1-BR Apartment in Sunnyside Queens,https://www.airbnb.com/rooms/1435784822192863665,Queens,Astoria,Entire home/apt,Entire rental unit,Enterprise,monthly,366.17,136.97,97.25,171.08,0.5611,Confident: lower price,72.1,Medium,229.2,1.6733,Above model benchmark (review price)
1436225401093395258,Luxury 2bedroom inTimes Square/ Hudson Yards NYC,https://www.airbnb.com/rooms/1436225401093395258,Manhattan,Hell's Kitchen,Entire home/apt,Entire rental unit,Individual,monthly,420.2,333.7,213.63,652.28,1.2934,Uncertain (within plausible range),2.3,Low,86.5,0.2592,Above model benchmark (review price)
1436560721702881026,Urban Oasis: The Brooklyn Blue,https://www.airbnb.com/rooms/1436560721702881026,Brooklyn,Canarsie,Entire home/apt,Entire rental unit,Individual,monthly,110.62,100.0,63.26,178.65,1.1422,Uncertain (within plausible range),4.6,Low,10.62,0.1062,Above model benchmark (review price)
1437120503930375226,Male Shared Personal Bed Room,https://www.airbnb.com/rooms/1437120503930375226,Brooklyn,Cypress Hills,Private room,Private room in home,Enterprise,monthly,53.13,47.7,40.49,66.19,0.565,Uncertain (within plausible range),71.3,Medium,5.43,0.1139,Above model benchmark (review price)
1417338553384609170,LUX New 3BR 2BTH  15 MINS TO NYC,https://www.airbnb.com/rooms/1417338553384609170,Queens,Sunnyside,Entire home/apt,Entire rental unit,Small-Multi,monthly,142.81,281.53,163.2,358.25,0.6923,Confident: raise price,44.4,Medium,-138.72,-0.4927,Below model benchmark (review price)
1418893618465652471,Luxury room with personal -bath near JFK,https://www.airbnb.com/rooms/1418893618465652471,Queens,Howard Beach,Private room,Private room in home,Enterprise,monthly,60.39,53.62,38.9,71.79,0.6049,Uncertain (within plausible range),63.1,Medium,6.77,0.1263,Above model benchmark (review price)
1437126108125854884,"Spacious, Bright, Steps From Park, Subway, 4BDRM!",https://www.airbnb.com/rooms/1437126108125854884,Manhattan,Upper West Side,Entire home/apt,Entire rental unit,Small-Multi,monthly,261.51,249.36,180.78,314.5,0.5492,Uncertain (within plausible range),74.3,Medium,12.15,0.0487,Within 10% of model benchmark
1437128339037327105,"Bright, airy Red Hook 2bd/2ba",https://www.airbnb.com/rooms/1437128339037327105,Brooklyn,Red Hook,Entire home/apt,Entire rental unit,Individual,monthly,215.37,276.82,135.59,496.75,1.2887,Uncertain (within plausible range),2.4,Low,-61.45,-0.222,Below model benchmark (review price)
1438405052694410158,444-4E Contemporary 2BR in Hell's Kitchen,https://www.airbnb.com/rooms/1438405052694410158,Manhattan,Hell's Kitchen,Entire home/apt,Entire rental unit,Enterprise,monthly,238.05,252.99,180.94,322.85,0.5616,Uncertain (within plausible range),72.0,Medium,-14.94,-0.059,Within 10% of model benchmark
1438544871997763718,Room 1 person in Bushwick.,https://www.airbnb.com/rooms/1438544871997763718,Brooklyn,Bedford-Stuyvesant,Private room,Private room in casa particular,Small-Multi,monthly,42.07,68.68,48.09,104.55,0.8166,Confident: raise price,25.2,Medium,-26.61,-0.3874,Below model benchmark (review price)
1438751951893747692,"Cozy Bedroom in Elmhurst, Queens, NYC",https://www.airbnb.com/rooms/1438751951893747692,Queens,Elmhurst,Private room,Private room in home,Small-Multi,monthly,95.93,67.96,41.11,84.2,0.6501,Confident: lower price,52.7,Medium,27.97,0.4116,Above model benchmark (review price)
1439456776087046917,Male Shared single bedroom with share bath-kitchen,https://www.airbnb.com/rooms/1439456776087046917,Brooklyn,Cypress Hills,Private room,Private room in home,Enterprise,monthly,44.43,49.37,42.05,68.16,0.5576,Uncertain (within plausible range),73.0,Medium,-4.94,-0.1001,Below model benchmark (review price)
1446336096840075708,"3BR w/ Balcony, River Views & Steps to NYU Medical",https://www.airbnb.com/rooms/1446336096840075708,Manhattan,Murray Hill,Entire home/apt,Entire rental unit,Enterprise,monthly,300.33,306.95,208.54,370.57,0.5291,Uncertain (within plausible range),78.6,Medium,-6.62,-0.0216,Within 10% of model benchmark
1446375985486599608,From Brooklyn with Love.,https://www.airbnb.com/rooms/1446375985486599608,Brooklyn,Brownsville,Entire home/apt,Entire rental unit,Small-Multi,monthly,105.67,126.99,93.7,166.49,0.5784,Uncertain (within plausible range),68.4,Medium,-21.32,-0.1679,Below model benchmark (review price)
1419031693613652984,Female Shared- Comfortable Room near JFK,https://www.airbnb.com/rooms/1419031693613652984,Queens,Howard Beach,Private room,Private room in home,Enterprise,monthly,43.8,54.97,39.4,68.26,0.5273,Uncertain (within plausible range),79.0,Medium,-11.17,-0.2032,Below model benchmark (review price)
