listing_id,segment,match_method,n_peers,n_high_performers,my_occupancy_days,peer_high_occupancy_days,occupancy_gap_days,missing_amenities_vs_peers,n_missing_amenities,predicted_fair_price_usd,residual_usd,pricing_signal
18942119,Manhattan | Entire home/apt | small,exact_cohort,1232,561,240,222.9,-17.1,bed_linens,1,158.53,-31.3,Below fair value (underpriced)
17943407,Manhattan | Entire home/apt | small,exact_cohort,1232,561,180,222.9,42.9,bed_linens; hair_dryer; iron; microwave; air_conditioning,5,127.24,-10.59,Below fair value (underpriced)
19068933,Manhattan | Entire home/apt | small,exact_cohort,1232,561,120,222.9,102.9,bed_linens; hair_dryer; air_conditioning,3,151.78,11.02,Above fair value (overpriced)
18750465,Manhattan | Entire home/apt | small,exact_cohort,1232,561,60,222.9,162.9,dishes_and_silverware; microwave; refrigerator; cooking_basics,4,201.36,-57.53,Below fair value (underpriced)
19133220,Manhattan | Entire home/apt | small,exact_cohort,1232,561,120,222.9,102.9,bed_linens; hair_dryer,2,166.51,-41.82,Below fair value (underpriced)
19138221,Manhattan | Entire home/apt | small,exact_cohort,1232,561,255,222.9,-32.1,(none),0,194.08,55.97,Above fair value (overpriced)
18812153,Manhattan | Entire home/apt | small,exact_cohort,1232,561,240,222.9,-17.1,dishes_and_silverware; microwave; refrigerator; cooking_basics,4,182.99,-17.06,Below fair value (underpriced)
19314589,Manhattan | Entire home/apt | small,exact_cohort,1232,561,255,222.9,-32.1,microwave,1,194.79,-34.56,Below fair value (underpriced)
18872610,Manhattan | Entire home/apt | small,exact_cohort,1232,561,120,222.9,102.9,air_conditioning,1,134.54,-2.17,Below fair value (underpriced)
19412207,Manhattan | Entire home/apt | small,exact_cohort,1232,561,120,222.9,102.9,essentials,1,149.19,-6.86,Below fair value (underpriced)
19470210,Manhattan | Entire home/apt | small,exact_cohort,1232,561,180,222.9,42.9,(none),0,189.86,16.64,Above fair value (overpriced)
19968011,Manhattan | Entire home/apt | small,exact_cohort,1232,561,120,222.9,102.9,hair_dryer; essentials; dishes_and_silverware; microwave; refrigerator; cooking_basics,6,182.57,-35.07,Below fair value (underpriced)
18254314,Manhattan | Entire home/apt | small,exact_cohort,1232,561,120,222.9,102.9,hangers; bed_linens; iron; essentials; dishes_and_silverware; microwave; cooking_basics; air_conditioning,8,196.24,163.27,Above fair value (overpriced)
18303895,Manhattan | Entire home/apt | small,exact_cohort,1232,561,180,222.9,42.9,wifi; air_conditioning,2,129.82,-18.61,Below fair value (underpriced)
19767924,Manhattan | Entire home/apt | small,exact_cohort,1232,561,255,222.9,-32.1,wifi; air_conditioning,2,166.77,68.01,Above fair value (overpriced)
19787245,Manhattan | Entire home/apt | small,exact_cohort,1232,561,240,222.9,-17.1,air_conditioning,1,201.53,60.47,Above fair value (overpriced)
19862234,Manhattan | Entire home/apt | small,exact_cohort,1232,561,180,222.9,42.9,air_conditioning,1,150.8,-20.7,Below fair value (underpriced)
19905347,Manhattan | Entire home/apt | small,exact_cohort,1232,561,180,222.9,42.9,air_conditioning,1,212.75,162.05,Above fair value (overpriced)
20624817,Manhattan | Entire home/apt | small,exact_cohort,1232,561,205,222.9,17.9,dishes_and_silverware; cooking_basics,2,371.35,-44.35,Below fair value (underpriced)
21034242,Manhattan | Entire home/apt | small,exact_cohort,1232,561,255,222.9,-32.1,air_conditioning,1,222.23,42.7,Above fair value (overpriced)
21091355,Manhattan | Entire home/apt | small,exact_cohort,1232,561,240,222.9,-17.1,hot_water; refrigerator; cooking_basics,3,188.26,-129.36,Below fair value (underpriced)
21488608,Manhattan | Entire home/apt | small,exact_cohort,1232,561,60,222.9,162.9,(none),0,195.35,-62.94,Below fair value (underpriced)
21620762,Manhattan | Entire home/apt | small,exact_cohort,1232,561,255,222.9,-32.1,bed_linens; iron,2,122.62,1.74,Above fair value (overpriced)
20720290,Manhattan | Entire home/apt | small,exact_cohort,1232,561,255,222.9,-32.1,(none),0,188.35,-2.82,Below fair value (underpriced)
21173134,Manhattan | Entire home/apt | small,exact_cohort,1232,561,60,222.9,162.9,bed_linens,1,175.73,55.27,Above fair value (overpriced)
20761404,Manhattan | Entire home/apt | small,exact_cohort,1232,561,124,222.9,98.9,smoke_alarm; hangers; hair_dryer; essentials; dishes_and_silverware; microwave; refrigerator; cooking_basics,8,161.25,-17.44,Below fair value (underpriced)
21264903,Manhattan | Entire home/apt | small,exact_cohort,1232,561,180,222.9,42.9,(none),0,108.88,-71.96,Below fair value (underpriced)
20897952,Manhattan | Entire home/apt | small,exact_cohort,1232,561,60,222.9,162.9,(none),0,179.69,46.77,Above fair value (overpriced)
21851228,Manhattan | Entire home/apt | small,exact_cohort,1232,561,180,222.9,42.9,(none),0,286.53,-77.26,Below fair value (underpriced)
21411274,Manhattan | Entire home/apt | small,exact_cohort,1232,561,255,222.9,-32.1,wifi; air_conditioning,2,239.26,-55.99,Below fair value (underpriced)
21421657,Manhattan | Entire home/apt | small,exact_cohort,1232,561,255,222.9,-32.1,microwave,1,177.87,-17.87,Below fair value (underpriced)
22082903,Manhattan | Entire home/apt | small,exact_cohort,1232,561,255,222.9,-32.1,bed_linens; hair_dryer; iron; dishes_and_silverware; microwave; cooking_basics,6,101.82,12.15,Above fair value (overpriced)
22100970,Manhattan | Entire home/apt | small,exact_cohort,1232,561,120,222.9,102.9,air_conditioning,1,188.23,-13.75,Below fair value (underpriced)
22881110,Manhattan | Entire home/apt | small,exact_cohort,1232,561,60,222.9,162.9,refrigerator; air_conditioning,2,185.07,61.42,Above fair value (overpriced)
22514608,Manhattan | Entire home/apt | small,exact_cohort,1232,561,120,222.9,102.9,bed_linens,1,180.46,-76.85,Below fair value (underpriced)
22187361,Manhattan | Entire home/apt | small,exact_cohort,1232,561,60,222.9,162.9,(none),0,242.87,371.43,Above fair value (overpriced)
22705822,Manhattan | Entire home/apt | small,exact_cohort,1232,561,60,222.9,162.9,air_conditioning,1,148.08,23.86,Above fair value (overpriced)
24497080,Manhattan | Entire home/apt | small,exact_cohort,1232,561,120,222.9,102.9,microwave,1,217.02,-37.17,Below fair value (underpriced)
24497152,Manhattan | Entire home/apt | small,exact_cohort,1232,561,120,222.9,102.9,(none),0,227.51,-39.46,Below fair value (underpriced)
24497202,Manhattan | Entire home/apt | small,exact_cohort,1232,561,255,222.9,-32.1,(none),0,218.32,-53.59,Below fair value (underpriced)
24540842,Manhattan | Entire home/apt | small,exact_cohort,1232,561,13,222.9,209.9,hot_water; kitchen; bed_linens; dishes_and_silverware; microwave; refrigerator; cooking_basics,7,482.29,111.71,Above fair value (overpriced)
23222680,Manhattan | Entire home/apt | small,exact_cohort,1232,561,255,222.9,-32.1,(none),0,611.07,-218.51,Below fair value (underpriced)
23437788,Manhattan | Entire home/apt | small,exact_cohort,1232,561,240,222.9,-17.1,air_conditioning,1,198.65,25.55,Above fair value (overpriced)
25251220,Manhattan | Entire home/apt | small,exact_cohort,1232,561,120,222.9,102.9,bed_linens; dishes_and_silverware; microwave; refrigerator; cooking_basics,5,184.86,-28.69,Below fair value (underpriced)
26131606,Manhattan | Entire home/apt | small,exact_cohort,1232,561,120,222.9,102.9,air_conditioning,1,196.12,-9.3,Below fair value (underpriced)
26131794,Manhattan | Entire home/apt | small,exact_cohort,1232,561,180,222.9,42.9,(none),0,201.27,4.0,Above fair value (overpriced)
25071113,Manhattan | Entire home/apt | small,exact_cohort,1232,561,62,222.9,160.9,microwave,1,175.38,116.68,Above fair value (overpriced)
25443451,Manhattan | Entire home/apt | small,exact_cohort,1232,561,180,222.9,42.9,air_conditioning,1,313.95,-13.05,Below fair value (underpriced)
27015594,Manhattan | Entire home/apt | small,exact_cohort,1232,561,14,222.9,208.9,kitchen; refrigerator; cooking_basics,3,491.83,40.31,Above fair value (overpriced)
25678522,Manhattan | Entire home/apt | small,exact_cohort,1232,561,60,222.9,162.9,smoke_alarm; carbon_monoxide_alarm; microwave,3,285.88,-80.19,Below fair value (underpriced)
26499746,Manhattan | Entire home/apt | small,exact_cohort,1232,561,120,222.9,102.9,hot_water; hangers; bed_linens; hair_dryer; iron; essentials; dishes_and_silverware; microwave; refrigerator; cooking_basics,10,156.8,46.92,Above fair value (overpriced)
25782818,Manhattan | Entire home/apt | small,exact_cohort,1232,561,255,222.9,-32.1,(none),0,320.65,-194.52,Below fair value (underpriced)
25970374,Manhattan | Entire home/apt | small,exact_cohort,1232,561,120,222.9,102.9,air_conditioning,1,206.87,27.36,Above fair value (overpriced)
26002246,Manhattan | Entire home/apt | small,exact_cohort,1232,561,120,222.9,102.9,bed_linens,1,187.94,-129.04,Below fair value (underpriced)
27458304,Manhattan | Entire home/apt | small,exact_cohort,1232,561,120,222.9,102.9,hair_dryer; air_conditioning,2,157.81,70.26,Above fair value (overpriced)
28272634,Manhattan | Entire home/apt | small,exact_cohort,1232,561,60,222.9,162.9,kitchen; bed_linens; hair_dryer; iron; dishes_and_silverware; cooking_basics,6,114.89,75.51,Above fair value (overpriced)
27470676,Manhattan | Entire home/apt | small,exact_cohort,1232,561,60,222.9,162.9,kitchen; microwave; refrigerator; cooking_basics; air_conditioning,5,137.2,19.57,Above fair value (overpriced)
28324221,Manhattan | Entire home/apt | small,exact_cohort,1232,561,255,222.9,-32.1,air_conditioning,1,285.83,0.47,Above fair value (overpriced)
29148550,Manhattan | Entire home/apt | small,exact_cohort,1232,561,255,222.9,-32.1,bed_linens,1,208.95,-36.08,Below fair value (underpriced)
29651529,Manhattan | Entire home/apt | small,exact_cohort,1232,561,180,222.9,42.9,microwave,1,189.39,-22.79,Below fair value (underpriced)
29541214,Manhattan | Entire home/apt | small,exact_cohort,1232,561,60,222.9,162.9,hot_water,1,173.13,-46.68,Below fair value (underpriced)
30182137,Manhattan | Entire home/apt | small,exact_cohort,1232,561,240,222.9,-17.1,(none),0,202.87,-53.64,Below fair value (underpriced)
30268825,Manhattan | Entire home/apt | small,exact_cohort,1232,561,180,222.9,42.9,carbon_monoxide_alarm; iron; microwave; refrigerator; cooking_basics,5,216.45,-45.51,Below fair value (underpriced)
29824343,Manhattan | Entire home/apt | small,exact_cohort,1232,561,60,222.9,162.9,bed_linens; cooking_basics; air_conditioning,3,172.05,-9.78,Below fair value (underpriced)
28833807,Manhattan | Entire home/apt | small,exact_cohort,1232,561,180,222.9,42.9,hair_dryer; iron; air_conditioning,3,245.69,-87.86,Below fair value (underpriced)
30308289,Manhattan | Entire home/apt | small,exact_cohort,1232,561,240,222.9,-17.1,wifi; bed_linens; dishes_and_silverware; microwave; refrigerator; cooking_basics; air_conditioning,7,204.99,-58.97,Below fair value (underpriced)
30421981,Manhattan | Entire home/apt | small,exact_cohort,1232,561,240,222.9,-17.1,air_conditioning,1,313.69,79.01,Above fair value (overpriced)
30087377,Manhattan | Entire home/apt | small,exact_cohort,1232,561,180,222.9,42.9,microwave; air_conditioning,2,316.51,100.4,Above fair value (overpriced)
30125523,Manhattan | Entire home/apt | small,exact_cohort,1232,561,60,222.9,162.9,dishes_and_silverware; microwave; refrigerator; cooking_basics,4,171.28,-27.45,Below fair value (underpriced)
30154255,Manhattan | Entire home/apt | small,exact_cohort,1232,561,186,222.9,36.9,hangers,1,212.23,340.71,Above fair value (overpriced)
30568497,Manhattan | Entire home/apt | small,exact_cohort,1232,561,120,222.9,102.9,(none),0,207.67,-1.54,Below fair value (underpriced)
31136603,Manhattan | Entire home/apt | small,exact_cohort,1232,561,120,222.9,102.9,refrigerator,1,200.42,-112.44,Below fair value (underpriced)
31622448,Manhattan | Entire home/apt | small,exact_cohort,1232,561,77,222.9,145.9,(none),0,346.88,-10.23,Below fair value (underpriced)
30766643,Manhattan | Entire home/apt | small,exact_cohort,1232,561,60,222.9,162.9,smoke_alarm; carbon_monoxide_alarm; bed_linens; iron; microwave; air_conditioning,6,238.67,1.11,Above fair value (overpriced)
30822815,Manhattan | Entire home/apt | small,exact_cohort,1232,561,180,222.9,42.9,bed_linens,1,160.92,20.09,Above fair value (overpriced)
31466176,Manhattan | Entire home/apt | small,exact_cohort,1232,561,255,222.9,-32.1,hangers; bed_linens,2,311.54,-149.34,Below fair value (underpriced)
32189288,Manhattan | Entire home/apt | small,exact_cohort,1232,561,180,222.9,42.9,(none),0,200.57,139.03,Above fair value (overpriced)
33055126,Manhattan | Entire home/apt | small,exact_cohort,1232,561,255,222.9,-32.1,refrigerator; air_conditioning,2,157.93,-74.6,Below fair value (underpriced)
33982630,Manhattan | Entire home/apt | small,exact_cohort,1232,561,240,222.9,-17.1,iron; air_conditioning,2,268.3,-120.37,Below fair value (underpriced)
34175118,Manhattan | Entire home/apt | small,exact_cohort,1232,561,180,222.9,42.9,(none),0,161.29,16.88,Above fair value (overpriced)
34230593,Manhattan | Entire home/apt | small,exact_cohort,1232,561,120,222.9,102.9,microwave,1,221.01,-47.34,Below fair value (underpriced)
33387469,Manhattan | Entire home/apt | small,exact_cohort,1232,561,255,222.9,-32.1,kitchen; dishes_and_silverware; refrigerator; cooking_basics; air_conditioning,5,469.69,43.98,Above fair value (overpriced)
32801102,Manhattan | Entire home/apt | small,exact_cohort,1232,561,180,222.9,42.9,wifi; hair_dryer; air_conditioning,3,205.63,-2.86,Below fair value (underpriced)
34335995,Manhattan | Entire home/apt | small,exact_cohort,1232,561,240,222.9,-17.1,iron; microwave,2,172.49,1.36,Above fair value (overpriced)
34340357,Manhattan | Entire home/apt | small,exact_cohort,1232,561,141,222.9,81.9,bed_linens,1,379.88,-26.11,Below fair value (underpriced)
34370526,Manhattan | Entire home/apt | small,exact_cohort,1232,561,77,222.9,145.9,kitchen,1,302.68,14.0,Above fair value (overpriced)
33010488,Manhattan | Entire home/apt | small,exact_cohort,1232,561,255,222.9,-32.1,microwave,1,469.99,238.01,Above fair value (overpriced)
34998955,Manhattan | Entire home/apt | small,exact_cohort,1232,561,120,222.9,102.9,(none),0,187.7,52.0,Above fair value (overpriced)
35026161,Manhattan | Entire home/apt | small,exact_cohort,1232,561,120,222.9,102.9,(none),0,188.03,51.67,Above fair value (overpriced)
34537321,Manhattan | Entire home/apt | small,exact_cohort,1232,561,120,222.9,102.9,bed_linens,1,180.86,-62.86,Below fair value (underpriced)
33683407,Manhattan | Entire home/apt | small,exact_cohort,1232,561,120,222.9,102.9,carbon_monoxide_alarm; bed_linens; iron; microwave; air_conditioning,5,197.64,-35.01,Below fair value (underpriced)
35191797,Manhattan | Entire home/apt | small,exact_cohort,1232,561,240,222.9,-17.1,(none),0,192.22,6.75,Above fair value (overpriced)
34738463,Manhattan | Entire home/apt | small,exact_cohort,1232,561,51,222.9,171.9,dishes_and_silverware; refrigerator,2,369.81,7.19,Above fair value (overpriced)
35490967,Manhattan | Entire home/apt | small,exact_cohort,1232,561,120,222.9,102.9,iron; air_conditioning,2,268.59,-106.06,Below fair value (underpriced)
34907479,Manhattan | Entire home/apt | small,exact_cohort,1232,561,60,222.9,162.9,air_conditioning,1,139.03,-35.41,Below fair value (underpriced)
35526392,Manhattan | Entire home/apt | small,exact_cohort,1232,561,255,222.9,-32.1,smoke_alarm; carbon_monoxide_alarm; bed_linens; hair_dryer,4,207.79,-53.82,Below fair value (underpriced)
36302523,Manhattan | Entire home/apt | small,exact_cohort,1232,561,120,222.9,102.9,essentials; air_conditioning,2,174.48,-32.51,Below fair value (underpriced)
37085182,Manhattan | Entire home/apt | small,exact_cohort,1232,561,255,222.9,-32.1,(none),0,127.83,-59.58,Below fair value (underpriced)
36379279,Manhattan | Entire home/apt | small,exact_cohort,1232,561,180,222.9,42.9,air_conditioning,1,233.64,-37.2,Below fair value (underpriced)
37094209,Manhattan | Entire home/apt | small,exact_cohort,1232,561,120,222.9,102.9,(none),0,226.87,7.3,Above fair value (overpriced)
37187163,Manhattan | Entire home/apt | small,exact_cohort,1232,561,236,222.9,-13.1,iron; microwave,2,135.42,-59.13,Below fair value (underpriced)
37250030,Manhattan | Entire home/apt | small,exact_cohort,1232,561,255,222.9,-32.1,iron; microwave,2,119.79,-49.62,Below fair value (underpriced)
35880719,Manhattan | Entire home/apt | small,exact_cohort,1232,561,180,222.9,42.9,wifi,1,231.19,138.0,Above fair value (overpriced)
37349383,Manhattan | Entire home/apt | small,exact_cohort,1232,561,120,222.9,102.9,essentials; air_conditioning,2,176.76,-34.79,Below fair value (underpriced)
37532987,Manhattan | Entire home/apt | small,exact_cohort,1232,561,120,222.9,102.9,air_conditioning,1,194.54,-17.25,Below fair value (underpriced)
37563932,Manhattan | Entire home/apt | small,exact_cohort,1232,561,60,222.9,162.9,(none),0,230.04,55.56,Above fair value (overpriced)
38846563,Manhattan | Entire home/apt | small,exact_cohort,1232,561,240,222.9,-17.1,essentials; air_conditioning,2,185.49,-43.52,Below fair value (underpriced)
37807246,Manhattan | Entire home/apt | small,exact_cohort,1232,561,120,222.9,102.9,essentials; air_conditioning,2,186.27,-44.3,Below fair value (underpriced)
37808381,Manhattan | Entire home/apt | small,exact_cohort,1232,561,60,222.9,162.9,essentials; air_conditioning,2,173.24,-27.94,Below fair value (underpriced)
38481108,Manhattan | Entire home/apt | small,exact_cohort,1232,561,255,222.9,-32.1,(none),0,191.19,-6.82,Below fair value (underpriced)
